name,method,quality
google_Paper_345,1,1
google_Paper_346,3,1
google_Paper_347,1,0.5
google_Paper_35,0,0
google_Paper_350,1,0.5
google_Paper_351,2,1
google_Paper_352,1,1
google_Paper_353,1,0.5
google_Paper_354,0,0
google_Paper_355,1,0.5
google_Paper_356,4,0.5
google_Paper_357,1,0.5
google_Paper_358,2,0.5
google_Paper_36,2,0.5
google_Paper_360,2,0.5
google_Paper_361,1,1
google_Paper_362,0,0
google_Paper_365,1,0.5
google_Paper_367,1,0.5
google_Paper_368,1,0.5
google_Paper_369,1,0.5
google_Paper_37,1,1
google_Paper_374,1,0.5
google_Paper_376,1,0.5
google_Paper_378,1,0.5
google_Paper_379,1,0.5
google_Paper_380,2,0.5
google_Paper_381,1,0.5
google_Paper_382,1,0.5
google_Paper_383,1,0.5
google_Paper_386,1,0.5
google_Paper_387,1,1
google_Paper_388,0,0
google_Paper_389,1,1
google_Paper_39,0,0
google_Paper_390,1,1
google_Paper_391,1,1
google_Paper_392,0,0
google_Paper_394,1,1
google_Paper_395,1,0.5
google_Paper_396,2,0.5
google_Paper_398,2,0.5
google_Paper_399,1,0.5
google_Paper_4,1,0.5
google_Paper_400,1,0.5
google_Paper_401,1,0.5
google_Paper_402,1,0.5
google_Paper_403,3,1
google_Paper_404,1,1
google_Paper_407,1,0.5
google_Paper_408,1,1
google_Paper_411,1,0.5
google_Paper_415,1,1
google_Paper_416,2,1
google_Paper_417,1,0.5
google_Paper_419,1,0.5
google_Paper_42,1,1
google_Paper_420,1,1
google_Paper_422,1,0.5
google_Paper_424,2,0.5
google_Paper_425,0,0
google_Paper_426,1,0.5
google_Paper_428,2,0.5
google_Paper_43,2,0.5
google_Paper_434,0,0
google_Paper_436,0,0
google_Paper_437,1,0.5
google_Paper_438,1,1
google_Paper_439,0,0
google_Paper_44,1,0.5
google_Paper_440,1,1
google_Paper_441,0,0
google_Paper_443,1,1
google_Paper_444,2,0.5
google_Paper_446,1,1
google_Paper_448,1,0.5
google_Paper_449,0,0
google_Paper_450,1,1
google_Paper_452,1,1
google_Paper_453,2,0.5
google_Paper_454,1,1
google_Paper_456,1,0.5
google_Paper_457,1,0.5
google_Paper_458,1,1
google_Paper_459,3,1
google_Paper_46,3,1
google_Paper_460,1,0.5
google_Paper_461,1,0.5
google_Paper_462,1,1
google_Paper_464,1,0.5
google_Paper_465,1,0.5
google_Paper_466,1,0.5
google_Paper_467,0,0
google_Paper_469,1,1
google_Paper_47,2,0.5
google_Paper_471,1,1
google_Paper_472,1,1
google_Paper_473,1,1
google_Paper_474,1,1
google_Paper_475,0,0
google_Paper_476,1,1
google_Paper_478,1,1
google_Paper_479,1,1
google_Paper_480,1,1
google_Paper_481,2,0.5
google_Paper_482,0,0
google_Paper_483,1,0.5
google_Paper_485,1,0.5
google_Paper_488,1,1
google_Paper_489,1,0.5
google_Paper_49,1,1
google_Paper_490,1,1
google_Paper_492,1,0.5
google_Paper_502,0,0
google_Paper_506,0,0
google_Paper_507,2,0.5
google_Paper_51,1,0.5
google_Paper_510,1,1
google_Paper_511,1,1
google_Paper_513,3,1
google_Paper_515,1,1
google_Paper_516,1,0.5
google_Paper_517,1,1
google_Paper_519,1,1
google_Paper_521,1,1
google_Paper_522,2,0.5
google_Paper_523,0,0
google_Paper_524,1,0.5
google_Paper_525,1,0.5
google_Paper_526,1,1
google_Paper_527,2,0.5
google_Paper_528,0,0
google_Paper_53,1,1
google_Paper_530,1,0.5
google_Paper_531,0,0
google_Paper_532,0,0
google_Paper_533,2,0.5
google_Paper_534,1,0.5
google_Paper_536,2,0.5
google_Paper_54,2,0.5
google_Paper_541,1,0.5
google_Paper_542,1,0.5
google_Paper_543,4,1
google_Paper_545,1,1
google_Paper_546,1,0.5
google_Paper_547,0,0
google_Paper_548,1,0.5
google_Paper_552,1,0.5
google_Paper_553,0,0
google_Paper_554,1,1
google_Paper_555,2,0.5
google_Paper_556,1,0.5
google_Paper_557,1,0.5
google_Paper_558,4,1
google_Paper_560,2,0.5
google_Paper_564,0,0
google_Paper_566,0,0
google_Paper_568,2,0.5
google_Paper_57,2,0.5
google_Paper_572,1,0.5
google_Paper_574,0,0
google_Paper_575,1,0.5
google_Paper_577,3,1
google_Paper_578,1,1
google_Paper_58,0,0
google_Paper_583,1,0.5
google_Paper_585,1,1
google_Paper_587,1,1
google_Paper_589,1,1
google_Paper_59,3,1
google_Paper_590,0,0
google_Paper_593,1,1
google_Paper_598,2,0.5
google_Paper_599,2,0.5
google_Paper_6,1,1
google_Paper_60,2,0.5
google_Paper_600,3,1
google_Paper_601,0,0
google_Paper_602,3,1
google_Paper_604,2,0.5
google_Paper_61,3,1
google_Paper_612,1,1
google_Paper_613,1,1
google_Paper_614,1,1
google_Paper_615,3,1
google_Paper_616,1,0.5
google_Paper_617,0,0
google_Paper_618,0,0
google_Paper_622,0,0
google_Paper_625,0,0
google_Paper_626,1,0.5
google_Paper_629,1,0.5
google_Paper_63,1,1
google_Paper_630,1,0.5
google_Paper_632,1,0.5
google_Paper_634,0,0
google_Paper_635,1,1
google_Paper_636,2,1
google_Paper_637,1,1
google_Paper_64,2,0.5
google_Paper_640,1,0.5
google_Paper_642,4,1
google_Paper_643,2,0.5
google_Paper_647,1,0.5
google_Paper_648,1,0.5
google_Paper_651,1,1
google_Paper_653,1,1
google_Paper_655,1,1
google_Paper_657,0,0
google_Paper_659,3,1
google_Paper_660,2,0.5
google_Paper_661,1,1
google_Paper_662,1,0.5
google_Paper_664,1,1
google_Paper_67,2,1
google_Paper_69,3,1
google_Paper_72,1,0.5
google_Paper_77,1,0.5
google_Paper_79,0,0
google_Paper_81,1,1
google_Paper_82,0,0
google_Paper_83,0,0
google_Paper_85,1,1
google_Paper_89,1,0.5
google_Paper_90,2,0.5
google_Paper_91,1,1
google_Paper_96,2,0.5
google_Stone_10,1,0.5
google_Stone_100,1,0.5
google_Stone_101,1,0.5
google_Stone_102,1,0.5
google_Stone_104,1,0.5
google_Stone_105,1,1
google_Stone_107,1,1
google_Stone_108,3,1
google_Stone_109,0,0
google_Stone_11,0,0
google_Stone_110,2,1
google_Stone_111,1,1
google_Stone_113,0,0
google_Stone_114,2,0.5
google_Stone_115,1,1
google_Stone_116,1,1
google_Stone_117,1,1
google_Stone_118,1,1
google_Stone_119,0,0
google_Stone_12,2,1
google_Stone_120,2,0.5
google_Stone_121,1,0.5
google_Stone_122,4,1
google_Stone_123,1,1
google_Stone_124,1,1
google_Stone_125,1,0.5
google_Stone_126,0,0
google_Stone_127,1,1
google_Stone_128,1,1
google_Stone_13,1,0.5
google_Stone_130,1,1
google_Stone_131,1,1
google_Stone_132,1,0.5
google_Stone_133,0,0
google_Stone_135,2,1
google_Stone_136,1,1
google_Stone_137,3,1
google_Stone_138,3,1
google_Stone_139,2,1
google_Stone_14,1,1
google_Stone_140,1,1
google_Stone_141,1,1
google_Stone_142,1,1
google_Stone_143,1,0.5
google_Stone_144,1,0.5
google_Stone_145,1,0.5
google_Stone_146,1,1
google_Stone_147,0,0
google_Stone_148,1,0.5
google_Stone_149,0,0
google_Stone_15,3,1
google_Stone_150,1,1
google_Stone_151,1,0.5
google_Stone_152,1,0.5
google_Stone_153,1,1
google_Stone_154,1,1
google_Stone_156,1,1
google_Stone_157,2,0.5
google_Stone_158,1,0.5
google_Stone_159,0,0
google_Stone_16,0,0
google_Stone_162,1,0.5
google_Stone_163,1,1
google_Stone_164,1,1
google_Stone_165,1,1
google_Stone_166,0,0
google_Stone_167,1,1
google_Stone_169,1,1
google_Stone_17,2,0.5
google_Stone_170,1,1
google_Stone_171,1,1
google_Stone_172,1,1
google_Stone_173,1,0.5
google_Stone_174,1,1
google_Stone_177,1,0.5
google_Stone_178,1,1
google_Stone_179,0,0
google_Stone_18,1,1
google_Stone_180,1,1
google_Stone_181,0,0
google_Stone_182,1,0.5
google_Stone_183,2,1
google_Stone_184,1,0.5
google_Stone_185,1,0.5
google_Stone_186,1,0.5
google_Stone_187,1,1
google_Stone_188,1,1
google_Stone_189,1,1
google_Stone_19,1,1
google_Stone_190,0,0
google_Stone_191,1,1
google_Stone_192,1,1
google_Stone_194,1,1
google_Stone_195,1,1
google_Stone_196,2,1
google_Stone_197,1,1
google_Stone_198,1,1
google_Stone_199,0,0
google_Stone_2,1,1
google_Stone_20,1,1
google_Stone_200,1,1
google_Stone_201,0,0
google_Stone_202,2,1
google_Stone_203,2,0.5
google_Stone_205,0,0
google_Stone_206,2,0.5
google_Stone_207,1,1
google_Stone_208,1,0.5
google_Stone_209,2,0.5
google_Stone_21,1,0.5
google_Stone_210,1,0.5
google_Stone_211,2,0.5
google_Stone_212,1,1
google_Stone_213,1,0.5
google_Stone_214,1,1
google_Stone_215,1,0.5
google_Stone_216,1,1
google_Stone_218,1,1
google_Stone_219,1,1
google_Stone_22,1,1
google_Stone_220,1,1
google_Stone_221,1,1
google_Stone_222,1,0.5
google_Stone_223,1,1
google_Stone_224,1,1
google_Stone_225,0,0
google_Stone_226,0,0
google_Stone_227,1,0.5
google_Stone_228,1,0.5
google_Stone_229,1,1
google_Stone_23,1,1
google_Stone_230,2,1
google_Stone_231,1,0.5
google_Stone_232,0,0
google_Stone_233,1,0.5
google_Stone_234,1,0.5
google_Stone_235,1,0.5
google_Stone_236,1,1
google_Stone_237,0,0
google_Stone_238,3,1
google_Stone_24,1,1
google_Stone_240,1,0.5
google_Stone_241,2,1
google_Stone_242,1,1
google_Stone_243,1,1
google_Stone_244,0,0
google_Stone_245,1,0.5
google_Stone_246,1,0.5
google_Stone_247,2,0.5
google_Stone_248,1,0.5
google_Stone_249,0,0
google_Stone_25,1,1
google_Stone_250,1,0.5
google_Stone_251,0,0
google_Stone_252,1,1
google_Stone_253,1,0.5
google_Stone_254,1,1
google_Stone_255,1,0.5
google_Stone_256,1,1
google_Stone_258,1,0.5
google_Stone_26,2,1
google_Stone_260,1,0.5
google_Stone_261,1,1
google_Stone_262,1,1
google_Stone_264,0,0
google_Stone_265,1,0.5
google_Stone_266,1,0.5
google_Stone_267,1,1
google_Stone_268,1,0.5
google_Stone_269,1,1
google_Stone_27,3,1
google_Stone_270,0,0
google_Stone_271,1,1
google_Stone_272,1,1
google_Stone_273,1,0.5
google_Stone_274,1,1
google_Stone_276,1,1
google_Stone_278,0,0
google_Stone_28,1,1
google_Stone_280,2,1
google_Stone_281,1,1
google_Stone_282,1,1
google_Stone_283,1,0.5
google_Stone_284,3,1
google_Stone_286,1,1
google_Stone_287,1,0.5
google_Stone_288,1,1
google_Stone_289,1,1
google_Stone_29,1,0.5
google_Stone_290,1,0.5
google_Stone_291,1,1
google_Stone_292,1,1
google_Stone_293,0,0
google_Stone_294,2,0.5
google_Stone_295,0,0
google_Stone_296,2,0.5
google_Stone_297,1,1
google_Stone_298,1,0.5
google_Stone_299,1,1
google_Stone_3,1,1
google_Stone_300,0,0
google_Stone_302,1,1
google_Stone_304,1,0.5
google_Stone_305,1,1
google_Stone_307,3,1
google_Stone_308,1,1
google_Stone_309,2,1
google_Stone_31,0,0
google_Stone_310,1,1
google_Stone_311,1,1
google_Stone_312,1,1
google_Stone_313,1,1
google_Stone_314,1,0.5
google_Stone_315,1,0.5
google_Stone_316,1,1
google_Stone_317,1,1
google_Stone_318,1,1
google_Stone_319,1,1
google_Stone_32,1,1
google_Stone_320,0,0
google_Stone_322,1,1
google_Stone_323,1,1
google_Stone_326,1,0.5
google_Stone_327,1,1
google_Stone_328,1,1
google_Stone_329,1,1
google_Stone_33,1,1
google_Stone_330,1,1
google_Stone_331,1,1
google_Stone_332,1,1
google_Stone_333,1,1
google_Stone_334,3,1
google_Stone_335,1,0.5
google_Stone_336,3,1
google_Stone_338,1,1
google_Stone_339,1,1
google_Stone_34,1,0.5
google_Stone_340,1,1
google_Stone_341,1,1
google_Stone_342,1,0.5
google_Stone_343,1,1
google_Stone_344,1,0.5
google_Stone_345,0,0
google_Stone_346,1,0.5
google_Stone_347,1,1
google_Stone_348,1,0.5
google_Stone_349,2,0.5
google_Stone_35,1,0.5
google_Stone_350,0,0
google_Stone_352,1,0.5
google_Stone_353,0,0
google_Stone_354,1,1
google_Stone_355,1,0.5
google_Stone_357,1,0.5
google_Stone_358,1,1
google_Stone_359,1,0.5
google_Stone_36,1,0.5
google_Stone_360,1,0.5
google_Stone_361,1,0.5
google_Stone_362,1,1
google_Stone_363,1,1
google_Stone_364,3,1
google_Stone_365,1,1
google_Stone_366,1,1
google_Stone_367,1,1
google_Stone_368,0,0
google_Stone_369,1,1
google_Stone_37,1,1
google_Stone_370,0,0
google_Stone_371,0,0
google_Stone_372,0,0
google_Stone_373,1,0.5
google_Stone_374,0,0
google_Stone_375,1,1
google_Stone_376,1,1
google_Stone_377,1,1
google_Stone_378,0,0
google_Stone_379,1,0.5
google_Stone_38,1,1
google_Stone_380,1,1
google_Stone_381,0,0
google_Stone_382,1,0.5
google_Stone_383,2,1
google_Stone_384,1,0.5
google_Stone_385,1,1
google_Stone_386,1,1
google_Stone_387,1,1
google_Stone_389,1,1
google_Stone_39,2,1
google_Stone_390,1,1
google_Stone_391,1,1
google_Stone_392,1,0.5
google_Stone_393,2,0.5
google_Stone_394,2,0.5
google_Stone_395,1,1
google_Stone_396,3,1
google_Stone_398,1,1
google_Stone_399,1,0.5
google_Stone_4,1,0.5
google_Stone_40,1,1
google_Stone_400,1,1
google_Stone_401,1,1
google_Stone_402,0,0
google_Stone_403,1,1
google_Stone_404,1,1
google_Stone_405,1,0.5
google_Stone_407,3,1
google_Stone_408,1,1
google_Stone_409,1,0.5
google_Stone_41,1,1
google_Stone_410,2,0.5
google_Stone_411,1,1
google_Stone_412,1,1
google_Stone_413,0,0
google_Stone_414,0,0
google_Stone_415,1,1
google_Stone_417,0,0
google_Stone_419,2,0.5
google_Stone_42,2,0.5
google_Stone_420,1,1
google_Stone_421,1,0.5
google_Stone_422,0,0
google_Stone_423,1,0.5
google_Stone_424,1,1
google_Stone_425,2,0.5
google_Stone_426,3,1
google_Stone_427,1,1
google_Stone_428,0,0
google_Stone_429,3,1
google_Stone_43,1,0.5
google_Stone_430,1,1
google_Stone_431,1,0.5
google_Stone_432,1,1
google_Stone_433,1,0.5
google_Stone_434,2,0.5
google_Stone_435,1,0.5
google_Stone_436,1,1
google_Stone_437,1,0.5
google_Stone_438,2,0.5
google_Stone_439,0,0
google_Stone_44,1,0.5
google_Stone_442,1,1
google_Stone_444,1,1
google_Stone_445,0,0
google_Stone_446,2,1
google_Stone_447,0,0
google_Stone_448,2,1
google_Stone_449,1,0.5
google_Stone_45,1,1
google_Stone_450,1,1
google_Stone_451,1,1
google_Stone_452,1,1
google_Stone_453,1,0.5
google_Stone_454,1,1
google_Stone_455,1,1
google_Stone_456,1,1
google_Stone_457,2,0.5
google_Stone_458,1,0.5
google_Stone_459,1,1
google_Stone_46,1,1
google_Stone_460,2,0.5
google_Stone_464,1,0.5
google_Stone_465,2,1
google_Stone_466,1,0.5
google_Stone_467,1,0.5
google_Stone_468,2,0.5
google_Stone_469,0,0
google_Stone_470,2,0.5
google_Stone_471,0,0
google_Stone_472,3,1
google_Stone_473,1,0.5
google_Stone_474,1,1
google_Stone_475,1,0.5
google_Stone_476,1,0.5
google_Stone_477,1,1
google_Stone_478,3,0.5
google_Stone_479,1,1
google_Stone_480,1,1
google_Stone_481,0,0
google_Stone_482,1,1
google_Stone_483,0,0
google_Stone_484,2,0.5
google_Stone_486,1,0.5
google_Stone_487,0,0
google_Stone_488,1,0.5
google_Stone_489,1,0.5
google_Stone_49,1,1
google_Stone_490,3,1
google_Stone_491,1,1
google_Stone_492,1,1
google_Stone_493,0,0
google_Stone_494,1,0.5
google_Stone_495,1,1
google_Stone_496,0,0
google_Stone_498,1,1
google_Stone_499,1,1
google_Stone_5,1,1
google_Stone_50,1,0.5
google_Stone_501,1,1
google_Stone_502,1,1
google_Stone_504,2,0.5
google_Stone_505,3,1
google_Stone_506,1,0.5
google_Stone_507,1,1
google_Stone_508,3,1
google_Stone_509,0,0
google_Stone_51,0,0
google_Stone_511,1,1
google_Stone_512,1,1
google_Stone_515,1,0.5
google_Stone_516,1,1
google_Stone_517,2,0.5
google_Stone_518,1,0.5
google_Stone_519,1,1
google_Stone_52,1,1
google_Stone_520,0,0
google_Stone_521,1,1
google_Stone_524,1,0.5
google_Stone_525,1,0.5
google_Stone_527,1,0.5
google_Stone_528,1,1
google_Stone_53,1,1
google_Stone_530,1,0.5
google_Stone_531,2,0.5
google_Stone_533,1,0.5
google_Stone_534,0,0
google_Stone_535,1,1
google_Stone_536,1,0.5
google_Stone_538,1,1
google_Stone_539,1,0.5
google_Stone_54,1,0.5
google_Stone_540,1,0.5
google_Stone_541,2,1
google_Stone_542,1,1
google_Stone_544,1,0.5
google_Stone_545,1,1
google_Stone_546,2,0.5
google_Stone_548,1,0.5
google_Stone_549,1,0.5
google_Stone_550,3,1
google_Stone_551,1,0.5
google_Stone_552,1,0.5
google_Stone_553,1,1
google_Stone_554,1,1
google_Stone_555,1,0.5
google_Stone_556,1,1
google_Stone_557,1,0.5
google_Stone_558,1,0.5
google_Stone_56,1,0.5
google_Stone_562,2,0.5
google_Stone_564,1,0.5
google_Stone_565,1,0.5
google_Stone_567,1,1
google_Stone_569,1,0.5
google_Stone_57,1,1
google_Stone_571,1,1
google_Stone_572,0,0
google_Stone_573,2,0.5
google_Stone_574,0,0
google_Stone_575,0,0
google_Stone_576,3,1
google_Stone_577,0,0
google_Stone_578,1,0.5
google_Stone_579,0,0
google_Stone_58,3,1
google_Stone_580,1,0.5
google_Stone_581,1,1
google_Stone_582,2,1
google_Stone_583,1,1
google_Stone_584,0,0
google_Stone_585,1,1
google_Stone_586,1,0.5
google_Stone_587,2,0.5
google_Stone_588,0,0
google_Stone_589,0,0
google_Stone_590,2,1
google_Stone_592,1,1
google_Stone_593,1,1
google_Stone_594,1,1
google_Stone_595,1,1
google_Stone_596,3,1
google_Stone_597,1,0.5
google_Stone_598,1,0.5
google_Stone_599,1,0.5
google_Stone_600,1,0.5
google_Stone_601,1,0.5
google_Stone_603,1,0.5
google_Stone_605,1,0.5
google_Stone_606,1,0.5
google_Stone_607,1,1
google_Stone_608,0,0
google_Stone_609,0,0
google_Stone_61,1,0.5
google_Stone_610,3,1
google_Stone_611,1,1
google_Stone_612,0,0
google_Stone_613,2,1
google_Stone_614,1,1
google_Stone_615,1,1
google_Stone_616,1,1
google_Stone_617,1,1
google_Stone_618,0,0
google_Stone_619,1,0.5
google_Stone_62,1,1
google_Stone_620,1,0.5
google_Stone_621,1,0.5
google_Stone_622,1,1
google_Stone_623,1,0.5
google_Stone_624,1,0.5
google_Stone_625,1,1
google_Stone_626,1,0.5
google_Stone_627,1,0.5
google_Stone_628,1,1
google_Stone_629,1,0.5
google_Stone_63,1,1
google_Stone_630,0,0
google_Stone_631,1,1
google_Stone_632,1,1
google_Stone_634,1,1
google_Stone_635,1,0.5
google_Stone_636,1,0.5
google_Stone_637,2,1
google_Stone_638,1,1
google_Stone_639,1,1
google_Stone_64,2,1
google_Stone_640,0,0
google_Stone_643,1,1
google_Stone_644,1,0.5
google_Stone_645,1,0.5
google_Stone_648,0,0
google_Stone_649,2,0.5
google_Stone_650,1,1
google_Stone_651,0,0
google_Stone_653,0,0
google_Stone_654,1,0.5
google_Stone_655,1,0.5
google_Stone_656,1,1
google_Stone_658,4,0.5
google_Stone_659,3,1
google_Stone_66,1,1
google_Stone_660,2,0.5
google_Stone_661,0,0
google_Stone_662,1,0.5
google_Stone_665,1,0.5
google_Stone_666,1,1
google_Stone_667,0,0
google_Stone_668,1,1
google_Stone_669,0,0
google_Stone_67,1,0.5
google_Stone_670,0,0
google_Stone_671,3,1
google_Stone_673,1,0.5
google_Stone_675,1,0.5
google_Stone_677,2,0.5
google_Stone_678,1,1
google_Stone_68,1,1
google_Stone_680,1,1
google_Stone_681,1,0.5
google_Stone_682,1,0.5
google_Stone_683,0,0
google_Stone_684,1,1
google_Stone_686,2,1
google_Stone_687,3,1
google_Stone_688,1,1
google_Stone_689,2,1
google_Stone_691,2,0.5
google_Stone_694,1,1
google_Stone_695,1,0.5
google_Stone_696,1,1
google_Stone_697,1,0.5
google_Stone_698,1,1
google_Stone_699,1,0.5
google_Stone_7,1,1
google_Stone_70,1,1
google_Stone_700,0,0
google_Stone_701,1,0.5
google_Stone_702,2,1
google_Stone_703,2,1
google_Stone_704,1,1
google_Stone_705,0,0
google_Stone_706,0,0
google_Stone_707,1,1
google_Stone_708,3,1
google_Stone_709,2,1
google_Stone_71,0,0
google_Stone_710,0,0
google_Stone_711,1,0.5
google_Stone_713,1,1
google_Stone_714,1,1
google_Stone_717,1,0.5
google_Stone_719,1,0.5
google_Stone_72,0,0
google_Stone_720,1,1
google_Stone_721,1,1
google_Stone_722,1,0.5
google_Stone_724,2,0.5
google_Stone_725,2,0.5
google_Stone_726,2,0.5
google_Stone_727,1,0.5
google_Stone_728,0,0
google_Stone_729,0,0
google_Stone_73,1,0.5
google_Stone_730,0,0
google_Stone_731,2,0.5
google_Stone_732,1,0.5
google_Stone_733,1,0.5
google_Stone_734,1,1
google_Stone_735,1,1
google_Stone_736,1,0.5
google_Stone_737,1,1
google_Stone_738,0,0
google_Stone_739,1,1
google_Stone_74,0,0
google_Stone_741,2,0.5
google_Stone_742,3,1
google_Stone_743,0,0
google_Stone_744,0,0
google_Stone_745,1,0.5
google_Stone_746,2,0.5
google_Stone_747,2,0.5
google_Stone_748,2,1
google_Stone_749,0,0
google_Stone_75,1,1
google_Stone_750,1,1
google_Stone_751,0,0
google_Stone_752,1,1
google_Stone_753,0,0
google_Stone_754,2,1
google_Stone_755,0,0
google_Stone_757,1,0.5
google_Stone_758,2,0.5
google_Stone_759,0,0
google_Stone_760,2,0.5
google_Stone_761,0,0
google_Stone_763,0,0
google_Stone_764,0,0
google_Stone_765,1,0.5
google_Stone_766,1,0.5
google_Stone_767,0,0
google_Stone_769,1,0.5
google_Stone_77,1,1
google_Stone_770,1,1
google_Stone_771,3,1
google_Stone_772,1,0.5
google_Stone_775,1,0.5
google_Stone_776,2,0.5
google_Stone_777,1,1
google_Stone_778,1,1
google_Stone_78,2,1
google_Stone_780,2,0.5
google_Stone_781,1,0.5
google_Stone_782,1,0.5
google_Stone_783,2,1
google_Stone_784,1,0.5
google_Stone_785,1,1
google_Stone_786,1,0.5
google_Stone_787,1,0.5
google_Stone_788,1,1
google_Stone_789,3,1
google_Stone_79,1,1
google_Stone_790,3,0.5
google_Stone_791,1,0.5
google_Stone_792,3,1
google_Stone_793,2,0.5
google_Stone_794,1,0.5
google_Stone_795,1,0.5
google_Stone_796,0,0
google_Stone_797,1,1
google_Stone_798,0,0
google_Stone_8,2,0.5
google_Stone_80,1,1
google_Stone_800,2,0.5
google_Stone_802,0,0
google_Stone_803,1,0.5
google_Stone_804,1,0.5
google_Stone_805,1,0.5
google_Stone_806,0,0
google_Stone_807,1,0.5
google_Stone_808,1,1
google_Stone_809,1,0.5
google_Stone_810,0,0
google_Stone_811,1,0.5
google_Stone_812,0,0
google_Stone_813,2,0.5
google_Stone_814,1,1
google_Stone_816,1,1
google_Stone_817,2,0.5
google_Stone_818,0,0
google_Stone_819,1,0.5
google_Stone_82,1,1
google_Stone_820,0,0
google_Stone_821,1,0.5
google_Stone_822,2,0.5
google_Stone_823,1,0.5
google_Stone_824,1,0.5
google_Stone_825,1,1
google_Stone_826,1,1
google_Stone_827,1,1
google_Stone_828,0,0
google_Stone_829,1,0.5
google_Stone_83,3,1
google_Stone_830,1,0.5
google_Stone_831,0,0
google_Stone_832,0,0
google_Stone_833,0,0
google_Stone_834,1,1
google_Stone_835,1,0.5
google_Stone_836,0,0
google_Stone_837,0,0
google_Stone_838,1,1
google_Stone_839,0,0
google_Stone_84,1,0.5
google_Stone_840,1,1
google_Stone_841,0,0
google_Stone_842,0,0
google_Stone_843,0,0
google_Stone_844,0,0
google_Stone_845,1,1
google_Stone_846,0,0
google_Stone_847,3,1
google_Stone_848,0,0
google_Stone_849,1,1
google_Stone_85,0,0
google_Stone_851,2,0.5
google_Stone_852,1,1
google_Stone_853,2,0.5
google_Stone_855,1,0.5
